timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,1C:3A:60:02:B2:**,30:87:D9:B1:82:**,30:87:D9:B1:61:**,30:87:D9:B1:9B:**,30:87:D9:71:9B:**,00:24:6C:2D:17:**,08:36:C9:8E:F4:**,30:87:D9:71:61:**,30:87:D9:F1:61:**,30:87:D9:B1:51:**,00:24:6C:26:89:**,30:87:D9:B1:7E:**,30:87:D9:71:51:**,30:87:D9:F1:5C:**,30:87:D9:B1:55:**,30:87:D9:31:5A:**,30:87:D9:31:61:**,E8:48:B8:ED:47:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,E4:F0:42:E0:FB:**,0C:51:01:E3:94:**,EC:AD:E0:AE:D5:**,86:2A:FD:F0:89:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:F1:7C:**,30:87:D9:71:82:**,30:87:D9:B1:53:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:F1:53:**,30:87:D9:71:D7:**,30:87:D9:B1:FC:**,30:87:D9:31:9A:**,30:87:D9:31:D7:**,30:87:D9:71:5C:**,30:87:D9:31:96:**,30:87:D9:71:96:**,1C:3B:F3:DC:E3:**,30:87:D9:F2:06:**,30:87:D9:71:52:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:71:5E:**,30:87:D9:F1:59:**,C0:A0:BB:CF:65:**,30:87:D9:B1:97:**,30:87:D9:F1:5E:**,30:87:D9:F1:95:**,30:87:D9:73:01:**,30:87:D9:B1:58:**,30:87:D9:F1:5A:**,30:87:D9:F1:99:**,34:0A:33:03:77:**,30:87:D9:B1:6B:**,30:87:D9:31:6B:**,00:24:6C:26:87:**,30:87:D9:B1:72:**,30:87:D9:F1:97:**,30:87:D9:71:58:**,30:87:D9:71:77:**,56:13:79:27:1E:**,30:87:D9:F1:5B:**,D6:6A:6A:47:44:**,30:87:D9:31:54:**,FA:DA:0C:48:FB:**,30:87:D9:31:53:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:F2:1E:**,30:87:D9:B1:5B:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:31:58:**,30:87:D9:B1:54:**,30:87:D9:B1:89:**,30:87:D9:F1:58:**,30:87:D9:B1:52:**,30:87:D9:B2:06:**,30:87:D9:32:1E:**,30:87:D9:F1:82:**,30:87:D9:B3:01:**,30:87:D9:71:7D:**,30:87:D9:72:1E:**,30:87:D9:31:52:**,30:87:D9:F1:52:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:B1:5E:**,30:87:D9:F3:01:**,30:87:D9:F1:6B:**,30:87:D9:71:9A:**,30:87:D9:71:53:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,E8:37:7A:A5:3A:**,30:87:D9:31:72:**,30:87:D9:B1:77:**,30:87:D9:71:5A:**,C4:E9:0A:1D:37:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:B1:63:**,30:87:D9:71:95:**,78:32:1B:CC:37:**,30:87:D9:72:38:**,30:87:D9:F1:72:**,1C:3B:F3:AB:99:**,30:87:D9:71:99:**,30:87:D9:31:77:**,30:87:D9:72:06:**,30:87:D9:31:51:**,30:87:D9:31:9B:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,30:87:D9:33:01:**,30:87:D9:31:97:**,34:97:F6:6B:EB:**,38:D5:47:1E:6C:**,30:87:D9:71:7E:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:71:6B:**,30:87:D9:B1:9A:**,30:87:D9:31:5E:**,30:87:D9:B1:59:**,30:87:D9:B2:1E:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,30:87:D9:B1:5A:**,30:87:D9:B1:7D:**,30:87:D9:32:38:**
1665322293,18.9549561,31.0576973,-100,-100,-100,-65,-100,-100,-100,-80,-100,-81,-100,-100,-100,-77,-100,-100,-78,-75,-100,-80,-100,-66,-100,-100,-100,-84,-100,-73,-72,-100,-76,-100,-58,-100,-71,-81,-68,-100,-79,-100,-100,-54,-100,-100,-100,-100,-100,-100,-72,-100,-100,-70,-100,-64,-100,-70,-100,-76,-100,-77,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-77,-58,-100,-79,-67,-56,-100,-100,-100,-55,-100,-74,-100,-100,-71,-100,-100,-100,-75,-73,-100,-79,-100,-100,-100,-79,-57,-56,-100,-70,-78,-100,-54,-81,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-82,-56,-100,-79,-72,-100,-100,-100,-100,-100,-57,-67,-78,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-69,-100,-100,-100,-66,-53,-75,-100,-57
1665322294,19.0431595,30.8931236,-100,-100,-100,-36,-100,-67,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-68,-100,-77,-100,-100,-100,-77,-100,-60,-69,-100,-100,-100,-37,-57,-36,-61,-67,-100,-61,-100,-100,-65,-100,-100,-100,-100,-100,-71,-53,-57,-100,-68,-100,-81,-79,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-73,-100,-100,-100,-62,-100,-100,-75,-61,-100,-68,-100,-100,-64,-77,-100,-100,-100,-100,-63,-100,-53,-100,-100,-37,-100,-100,-100,-53,-53,-100,-78,-100,-100,-100,-100,-62,-64,-74,-100,-100,-80,-66,-62,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-74,-100,-100,-64,-100,-100,-100,-100,-67,-100,-63,-100,-100,-100,-100,-70,-100,-100,-100,-57,-100,-100,-100,-80,-68,-78,-100,-100,-100,-78,-67,-100,-100,-100
1665322295,19.100914,30.7686043,-100,-100,-100,-69,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-74,-100,-71,-58,-100,-100,-100,-100,-77,-39,-100,-81,-62,-74,-100,-100,-68,-52,-57,-77,-39,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-53,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-59,-100,-69,-64,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-76,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-72,-100,-100,-58,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-63,-73,-72,-63,-100,-100,-69,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-67,-100,-100,-54,-59,-100,-100,-100,-100,-100,-75,-100,-59,-100,-100,-63,-100,-100,-81,-53,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322296,19.3644276,30.2748718,-100,-100,-100,-69,-77,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-77,-100,-71,-62,-100,-100,-100,-100,-100,-53,-100,-81,-63,-74,-100,-100,-70,-49,-61,-75,-53,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-50,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-61,-100,-69,-67,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-76,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-72,-100,-100,-58,-100,-100,-100,-74,-71,-100,-100,-100,-100,-100,-62,-73,-72,-71,-100,-100,-69,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-67,-100,-100,-57,-61,-100,-100,-100,-100,-100,-70,-100,-61,-100,-100,-69,-100,-100,-81,-50,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322297,19.453001,30.0328293,-100,-100,-100,-76,-76,-100,-100,-71,-100,-75,-78,-100,-100,-78,-100,-100,-79,-74,-76,-100,-100,-37,-100,-100,-75,-79,-100,-100,-79,-100,-80,-74,-67,-100,-65,-100,-78,-100,-100,-100,-79,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-74,-100,-100,-79,-100,-76,-76,-77,-61,-100,-100,-100,-100,-76,-100,-76,-100,-100,-77,-100,-100,-100,-100,-100,-78,-60,-100,-76,-37,-61,-100,-75,-100,-76,-77,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-79,-75,-70,-100,-66,-75,-74,-100,-81,-100,-100,-48,-100,-100,-79,-100,-66,-100,-71,-100,-100,-100,-100,-100,-100,-81,-61,-75,-100,-60,-100,-100,-100,-100,-100,-73,-36,-69,-76,-79,-100,-70,-100,-75,-100,-100,-100,-100,-100,-48,-78,-75,-100,-74,-36,-49,-75,-100,-60
1665322298,19.5289631,29.6810741,-64,-59,-100,-72,-69,-100,-100,-100,-78,-62,-68,-100,-100,-100,-100,-74,-100,-100,-62,-100,-69,-47,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-68,-100,-69,-100,-83,-75,-100,-100,-100,-54,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-49,-76,-75,-100,-100,-100,-100,-55,-100,-50,-100,-100,-100,-100,-63,-100,-100,-100,-100,-66,-100,-100,-44,-68,-100,-48,-63,-78,-49,-100,-100,-78,-71,-100,-100,-100,-100,-100,-74,-100,-68,-55,-62,-79,-69,-70,-100,-100,-100,-100,-54,-100,-59,-100,-100,-55,-100,-100,-58,-100,-100,-58,-100,-100,-100,-67,-56,-100,-74,-100,-100,-100,-100,-100,-77,-46,-72,-58,-100,-100,-79,-100,-100,-100,-100,-76,-100,-100,-54,-100,-69,-100,-100,-46,-55,-100,-100,-65
1665322299,19.5566368,29.4427452,-100,-100,-86,-65,-77,-100,-100,-100,-64,-76,-76,-100,-100,-79,-100,-100,-62,-100,-71,-62,-80,-100,-100,-100,-100,-39,-100,-81,-70,-74,-80,-100,-65,-52,-63,-75,-43,-100,-74,-100,-100,-100,-100,-100,-100,-100,-73,-100,-78,-53,-100,-100,-100,-100,-64,-100,-56,-100,-100,-100,-57,-100,-73,-73,-56,-100,-64,-100,-54,-100,-100,-100,-100,-100,-68,-64,-44,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-76,-100,-100,-58,-100,-100,-100,-77,-71,-100,-100,-100,-100,-100,-58,-73,-69,-69,-100,-100,-64,-100,-69,-100,-100,-100,-100,-58,-100,-100,-100,-52,-100,-100,-54,-77,-100,-100,-57,-58,-55,-100,-100,-100,-55,-70,-100,-57,-100,-100,-69,-100,-100,-81,-52,-100,-100,-54,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322300,19.5529556,29.1638947,-76,-62,-100,-79,-53,-100,-100,-100,-100,-53,-52,-100,-100,-75,-100,-60,-79,-100,-53,-100,-72,-77,-100,-100,-76,-70,-65,-100,-100,-100,-73,-100,-100,-100,-82,-100,-56,-60,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-48,-100,-100,-100,-100,-63,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-71,-100,-68,-100,-78,-100,-100,-75,-68,-69,-75,-100,-100,-71,-82,-100,-100,-70,-100,-100,-100,-100,-100,-70,-70,-62,-69,-67,-100,-100,-100,-100,-100,-100,-63,-100,-100,-73,-100,-100,-100,-100,-100,-64,-100,-100,-82,-100,-73,-100,-61,-100,-100,-100,-100,-100,-76,-78,-61,-63,-100,-100,-100,-100,-72,-100,-100,-60,-100,-100,-80,-100,-100,-77,-100,-79,-81,-100,-100,-100
1665322301,19.5655746,28.9976425,-60,-61,-100,-60,-68,-100,-100,-100,-78,-66,-67,-100,-100,-100,-100,-77,-100,-80,-65,-100,-68,-45,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-71,-100,-66,-100,-83,-78,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-56,-76,-75,-100,-100,-100,-100,-51,-100,-57,-100,-100,-100,-100,-61,-100,-100,-100,-100,-66,-100,-100,-46,-65,-100,-57,-61,-78,-56,-100,-100,-100,-66,-100,-100,-100,-100,-100,-70,-100,-68,-51,-62,-79,-69,-70,-100,-100,-100,-100,-58,-100,-61,-100,-100,-51,-100,-100,-58,-100,-100,-62,-100,-100,-100,-66,-51,-100,-74,-100,-100,-100,-100,-100,-77,-46,-72,-61,-100,-100,-79,-100,-100,-100,-100,-74,-100,-100,-60,-100,-69,-100,-100,-45,-60,-100,-100,-65
1665322302,19.6232224,28.4261589,-100,-78,-100,-100,-67,-100,-100,-80,-52,-67,-66,-100,-100,-61,-100,-77,-48,-78,-67,-100,-100,-100,-100,-100,-62,-45,-73,-100,-70,-65,-60,-100,-100,-67,-79,-100,-44,-69,-100,-100,-100,-73,-100,-70,-100,-100,-100,-100,-100,-76,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-74,-100,-71,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-76,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-82,-100,-66,-74,-100,-79,-100,-100,-100,-100,-80,-100,-100,-70,-81,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-77,-40,-76,-100,-100,-100,-100,-60,-70,-100,-68,-100,-73,-76,-100,-100,-100,-100,-100,-73,-79,-100,-80
1665322303,19.6552639,28.0925941,-64,-61,-100,-70,-70,-100,-100,-100,-78,-70,-68,-100,-100,-100,-100,-100,-100,-80,-70,-100,-77,-56,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-76,-100,-70,-100,-83,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-63,-100,-75,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-64,-100,-100,-100,-100,-68,-100,-100,-55,-67,-100,-64,-65,-78,-64,-100,-100,-100,-70,-100,-100,-100,-100,-100,-70,-100,-68,-61,-62,-74,-75,-79,-100,-100,-100,-100,-63,-100,-62,-100,-100,-62,-100,-100,-58,-100,-100,-62,-100,-100,-100,-65,-60,-100,-74,-100,-100,-100,-100,-100,-77,-54,-72,-61,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-62,-100,-76,-100,-100,-54,-62,-100,-100,-73
1665322304,19.6524792,27.8396397,-100,-100,-100,-66,-75,-100,-100,-73,-100,-71,-75,-100,-100,-76,-100,-100,-76,-69,-72,-100,-100,-43,-100,-74,-76,-75,-100,-100,-78,-100,-78,-78,-66,-100,-70,-100,-78,-100,-100,-100,-77,-51,-100,-100,-79,-78,-100,-100,-100,-100,-100,-78,-77,-80,-100,-78,-100,-79,-100,-66,-67,-100,-100,-100,-100,-79,-100,-79,-100,-100,-78,-100,-100,-100,-100,-100,-78,-56,-100,-81,-44,-57,-76,-80,-100,-63,-100,-100,-100,-100,-71,-77,-100,-100,-100,-100,-100,-100,-67,-77,-100,-63,-65,-64,-100,-81,-80,-100,-51,-100,-100,-76,-100,-78,-100,-65,-100,-100,-100,-100,-100,-100,-100,-56,-77,-100,-69,-100,-100,-100,-100,-100,-63,-43,-69,-100,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-52,-79,-71,-100,-80,-43,-51,-66,-100,-56
1665322305,19.6294098,27.584425,-100,-78,-100,-100,-66,-100,-100,-80,-100,-66,-66,-100,-100,-56,-100,-80,-67,-78,-66,-81,-100,-78,-100,-70,-57,-55,-73,-100,-74,-74,-55,-100,-100,-79,-100,-100,-57,-69,-100,-100,-100,-80,-100,-70,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-73,-100,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-77,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-78,-76,-100,-77,-74,-100,-100,-100,-79,-100,-100,-80,-78,-100,-100,-82,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-78,-41,-77,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-77,-100,-80,-100,-100,-100,-81,-79,-100,-80
1665322306,19.6233788,27.0233078,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-79,-72,-100,-75,-100,-61,-100,-100,-74,-79,-100,-78,-70,-100,-78,-100,-64,-100,-63,-100,-80,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-77,-80,-100,-66,-100,-64,-100,-65,-100,-100,-100,-65,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-77,-78,-100,-79,-58,-100,-75,-61,-59,-100,-100,-100,-54,-100,-79,-100,-100,-63,-100,-100,-100,-73,-77,-100,-79,-100,-100,-100,-72,-54,-53,-100,-66,-100,-100,-47,-78,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-78,-58,-100,-81,-72,-100,-100,-100,-100,-100,-55,-67,-72,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-46,-66,-100,-100,-79,-65,-47,-66,-100,-60
1665322307,19.6539211,26.6031246,-100,-100,-100,-38,-100,-67,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-63,-100,-77,-100,-100,-100,-77,-100,-58,-70,-100,-100,-100,-36,-60,-37,-59,-67,-100,-60,-100,-100,-65,-100,-100,-100,-100,-100,-71,-44,-60,-100,-67,-100,-78,-79,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-66,-100,-100,-83,-58,-100,-68,-100,-100,-64,-79,-100,-100,-100,-100,-53,-100,-45,-100,-100,-37,-100,-100,-100,-45,-44,-100,-78,-100,-100,-100,-100,-55,-56,-74,-68,-100,-100,-67,-57,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-65,-100,-100,-67,-100,-100,-100,-100,-67,-100,-55,-79,-100,-100,-100,-72,-100,-100,-100,-60,-100,-100,-100,-100,-60,-64,-100,-100,-100,-79,-67,-100,-100,-100
1665322308,19.6677837,26.1921921,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-74,-77,-100,-75,-100,-65,-100,-100,-100,-74,-100,-69,-75,-100,-74,-100,-59,-77,-58,-100,-75,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-64,-80,-100,-63,-100,-66,-100,-63,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-74,-68,-100,-77,-63,-69,-100,-100,-100,-46,-100,-72,-100,-100,-58,-100,-100,-100,-64,-73,-100,-100,-100,-100,-100,-74,-46,-46,-100,-63,-100,-100,-52,-78,-100,-100,-100,-100,-100,-77,-100,-100,-78,-100,-100,-100,-78,-69,-100,-81,-74,-100,-100,-100,-100,-100,-46,-65,-73,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-52,-63,-100,-100,-100,-64,-53,-76,-100,-68
1665322309,19.6696777,25.7484226,-100,-79,-100,-76,-72,-100,-100,-76,-100,-75,-79,-100,-100,-76,-100,-100,-75,-70,-73,-100,-100,-37,-100,-74,-73,-76,-100,-100,-100,-100,-75,-68,-76,-100,-75,-100,-78,-100,-100,-100,-77,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-81,-100,-100,-69,-70,-73,-100,-100,-100,-100,-71,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-75,-66,-100,-78,-37,-66,-76,-78,-100,-65,-69,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-79,-67,-79,-100,-68,-69,-68,-100,-100,-100,-100,-49,-100,-78,-76,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-68,-77,-100,-70,-100,-100,-100,-100,-100,-78,-37,-70,-78,-100,-100,-66,-100,-75,-100,-100,-100,-100,-100,-50,-100,-68,-100,-79,-37,-50,-64,-100,-67
1665322310,19.6101303,25.3515701,-100,-100,-86,-60,-69,-100,-100,-100,-66,-100,-100,-100,-100,-77,-100,-100,-61,-100,-100,-43,-80,-100,-100,-100,-75,-74,-100,-69,-69,-100,-77,-100,-61,-48,-56,-49,-61,-100,-49,-100,-100,-100,-100,-100,-100,-100,-73,-75,-68,-50,-100,-100,-100,-100,-64,-100,-56,-100,-100,-100,-78,-100,-80,-81,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-49,-64,-57,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-70,-77,-100,-40,-100,-100,-100,-67,-61,-100,-100,-100,-100,-100,-66,-65,-65,-69,-100,-100,-80,-100,-50,-100,-100,-100,-100,-58,-100,-100,-78,-50,-100,-75,-54,-58,-100,-100,-51,-67,-55,-76,-100,-100,-55,-66,-100,-77,-100,-100,-65,-100,-75,-77,-51,-100,-100,-54,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322311,19.552742,25.006216,-100,-100,-86,-59,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-53,-80,-100,-100,-100,-75,-64,-100,-62,-71,-100,-77,-100,-59,-51,-56,-58,-56,-100,-58,-100,-100,-100,-100,-100,-100,-100,-73,-75,-67,-51,-100,-100,-100,-100,-64,-100,-56,-100,-100,-100,-78,-100,-80,-80,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-58,-64,-55,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-66,-77,-100,-42,-100,-100,-100,-65,-56,-100,-100,-100,-100,-100,-66,-70,-71,-69,-100,-100,-58,-100,-59,-100,-100,-100,-100,-58,-100,-100,-78,-50,-100,-75,-54,-64,-100,-100,-48,-67,-55,-76,-100,-100,-55,-70,-100,-77,-100,-100,-65,-100,-75,-77,-51,-100,-100,-54,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322312,19.5288258,24.648592,-76,-67,-100,-79,-41,-100,-100,-100,-100,-41,-41,-100,-100,-75,-100,-61,-79,-100,-41,-100,-72,-77,-100,-100,-76,-62,-64,-100,-100,-100,-73,-100,-100,-100,-82,-100,-64,-61,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-50,-100,-100,-76,-100,-63,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-63,-100,-68,-100,-78,-100,-100,-75,-68,-75,-75,-100,-100,-71,-82,-100,-100,-70,-100,-100,-100,-100,-100,-70,-70,-59,-76,-73,-100,-100,-100,-78,-100,-100,-68,-100,-100,-73,-100,-100,-100,-100,-100,-68,-100,-100,-82,-100,-73,-100,-59,-100,-100,-100,-100,-100,-76,-78,-60,-67,-100,-100,-100,-100,-74,-100,-100,-57,-100,-100,-80,-100,-100,-77,-100,-79,-81,-100,-100,-100
1665322313,19.5202656,24.2068233,-100,-78,-100,-100,-65,-100,-100,-80,-100,-65,-65,-100,-100,-60,-100,-77,-58,-78,-66,-100,-100,-100,-100,-100,-59,-56,-73,-100,-74,-65,-60,-100,-100,-70,-100,-100,-56,-69,-100,-100,-100,-80,-100,-70,-100,-100,-100,-100,-100,-69,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-76,-100,-66,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-76,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-30,-100,-100,-100,-100,-100,-66,-76,-100,-79,-100,-100,-100,-100,-80,-100,-100,-80,-79,-100,-100,-82,-100,-100,-100,-30,-100,-100,-100,-100,-100,-100,-78,-30,-77,-100,-100,-100,-100,-61,-80,-100,-68,-100,-69,-76,-100,-100,-100,-100,-100,-73,-79,-100,-80
1665322345,18.49049,16.647686,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-78,-65,-100,-80,-100,-69,-100,-100,-100,-76,-100,-80,-72,-100,-76,-100,-63,-100,-66,-81,-69,-100,-79,-100,-100,-60,-100,-100,-100,-100,-100,-100,-71,-100,-100,-63,-100,-64,-100,-61,-100,-76,-100,-80,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-78,-79,-100,-79,-69,-100,-100,-68,-63,-100,-100,-100,-47,-100,-71,-100,-100,-66,-100,-100,-100,-72,-66,-100,-77,-100,-100,-100,-74,-48,-48,-100,-63,-78,-100,-59,-81,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-82,-63,-100,-79,-74,-100,-100,-100,-100,-100,-48,-69,-73,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-64,-100,-100,-100,-69,-60,-77,-100,-63
1665322346,18.4717331,16.4062767,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-75,-100,-67,-100,-100,-100,-70,-100,-78,-64,-100,-100,-100,-60,-77,-60,-76,-68,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-65,-77,-100,-55,-100,-64,-100,-54,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-74,-100,-69,-69,-100,-100,-73,-72,-100,-100,-100,-30,-100,-65,-100,-100,-60,-100,-100,-100,-65,-65,-100,-100,-100,-100,-100,-72,-31,-30,-100,-55,-100,-100,-54,-76,-100,-100,-100,-100,-100,-67,-100,-100,-78,-100,-100,-100,-69,-71,-100,-77,-68,-100,-100,-100,-100,-100,-31,-70,-68,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-54,-55,-100,-100,-100,-71,-54,-66,-100,-72
1665322348,18.4041786,15.8765297,-76,-64,-100,-79,-43,-100,-100,-100,-100,-43,-43,-100,-100,-75,-100,-55,-79,-100,-44,-100,-72,-77,-100,-100,-73,-71,-62,-100,-100,-100,-73,-80,-100,-100,-82,-100,-72,-55,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-74,-100,-48,-100,-100,-100,-100,-63,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-71,-100,-79,-100,-78,-100,-100,-75,-68,-76,-75,-100,-100,-77,-82,-100,-100,-78,-100,-100,-100,-100,-100,-72,-70,-68,-74,-75,-100,-100,-100,-100,-77,-100,-70,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-82,-100,-67,-100,-66,-100,-100,-100,-100,-100,-73,-78,-62,-66,-100,-100,-100,-100,-72,-100,-100,-54,-100,-100,-80,-100,-81,-77,-100,-79,-81,-100,-100,-100
