timestamp,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:F1:7F:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:B1:7C:**,30:87:D9:F1:59:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7E:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:82:**,30:87:D9:31:54:**,00:24:6C:2D:17:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,00:24:6C:2D:1A:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:B1:95:**,30:87:D9:B1:59:**,30:87:D9:71:7F:**,30:87:D9:31:76:**,30:87:D9:32:38:**
1662468881.174971,-63,-67,-100,-100,-76,-100,-100,-77,-100,-78,-100,-100,-75,-100,-74,-100,-81,-100,-100,-100,-100,-63,-100,-67,-100,-100,-100,-64,-100,-100,-65,-76,-100,-100,-100,-64,-100,-100,-100,-68,-76,-77,-100,-76,-100,-72,-72,-74,-100,-63,-100,-100,-64,-100,-100,-67,-73,-100,-100,-77,-75,-100,-73,-77,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-48,-66,-75
1662468882.174702,-100,-64,-70,-100,-100,-100,-76,-100,-100,-74,-100,-100,-100,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-59,-100,-100,-100,-72,-100,-100,-72,-79,-100,-100,-70,-100,-100,-100,-100,-73,-72,-75,-100,-70,-70,-63,-81,-69,-100,-100,-71,-72,-71,-100,-100,-62,-63,-100,-100,-80,-70,-100,-62,-100,-100,-73,-100,-100,-64,-78,-100,-100,-100,-100,-48,-61,-68
1662468883.175268,-77,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-78,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-67,-76,-100,-100,-53,-76,-100,-100,-100,-100,-35,-77,-100,-100,-67,-100,-100,-54,-100,-100,-100,-100,-100,-100,-51,-100
1662468884.175630,-64,-64,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-75,-79,-100,-59,-100,-100,-100,-100,-64,-100,-100,-100,-67,-74,-76,-100,-66,-77,-63,-78,-77,-100,-64,-100,-100,-57,-100,-100,-66,-64,-100,-100,-80,-66,-100,-63,-74,-100,-100,-100,-100,-66,-100,-75,-100,-78,-100,-48,-67,-66
1662468885.174705,-70,-62,-100,-100,-79,-100,-100,-100,-100,-75,-100,-77,-77,-100,-78,-77,-100,-100,-100,-100,-100,-70,-100,-71,-100,-100,-100,-73,-100,-100,-73,-77,-100,-100,-100,-71,-100,-100,-100,-78,-75,-77,-78,-78,-100,-70,-77,-68,-100,-72,-100,-100,-73,-100,-100,-60,-70,-100,-100,-78,-76,-41,-71,-79,-100,-100,-76,-100,-61,-100,-100,-100,-100,-100,-75,-61,-78
1662468886.174666,-69,-58,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-68,-77,-100,-67,-100,-100,-100,-100,-73,-80,-100,-100,-100,-75,-100,-100,-100,-100,-77,-100,-100,-100,-68,-100,-100,-67,-100,-100,-58,-75,-100,-76,-76,-100,-41,-76,-78,-76,-100,-100,-100,-57,-100,-77,-100,-77,-80,-100,-57,-100
1662468887.174582,-67,-57,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-75,-100,-100,-100,-66,-77,-100,-65,-100,-100,-100,-100,-66,-80,-100,-100,-100,-67,-100,-100,-100,-100,-77,-100,-100,-100,-70,-100,-100,-67,-100,-100,-58,-75,-100,-76,-76,-100,-41,-76,-78,-76,-100,-100,-100,-58,-100,-77,-100,-77,-80,-100,-58,-100
1662468888.175282,-74,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-59,-100
1662468889.175305,-71,-58,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-74,-100,-100,-66,-73,-100,-100,-100,-71,-100,-100,-100,-78,-66,-100,-78,-76,-100,-70,-77,-71,-100,-70,-100,-100,-66,-100,-100,-59,-72,-100,-100,-100,-77,-41,-74,-79,-100,-100,-76,-100,-58,-100,-100,-100,-100,-100,-75,-59,-78
1662468890.174889,-63,-63,-100,-100,-78,-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-59,-79,-100,-58,-100,-100,-100,-100,-65,-100,-100,-100,-67,-58,-76,-100,-66,-77,-67,-78,-76,-100,-66,-100,-100,-58,-100,-100,-64,-67,-100,-100,-80,-69,-100,-66,-74,-78,-100,-100,-100,-63,-100,-75,-100,-78,-100,-48,-63,-68
1662468891.174718,-67,-65,-100,-100,-76,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-63,-100,-100,-100,-59,-79,-100,-59,-100,-100,-100,-70,-65,-100,-100,-100,-67,-59,-77,-100,-66,-77,-62,-78,-75,-100,-66,-77,-72,-59,-100,-100,-62,-68,-100,-78,-76,-68,-100,-61,-77,-78,-75,-100,-100,-66,-100,-75,-100,-78,-100,-48,-66,-68
1662468892.174753,-64,-57,-100,-100,-78,-100,-100,-74,-100,-78,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-66,-100,-100,-100,-58,-79,-100,-58,-100,-100,-100,-100,-64,-100,-100,-100,-67,-57,-76,-100,-66,-77,-65,-75,-75,-100,-63,-77,-100,-58,-100,-100,-63,-64,-100,-78,-80,-67,-100,-65,-77,-78,-75,-100,-100,-64,-100,-75,-100,-78,-100,-48,-62,-66
1662468893.175700,-75,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-73,-74,-75,-74,-100,-100,-49,-100,-100,-100,-100,-100,-35,-100,-100,-100,-76,-100,-100,-50,-100,-100,-100,-100,-100,-100,-49,-100
1662468894.175311,-100,-65,-70,-100,-77,-100,-100,-74,-100,-77,-100,-100,-77,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-67,-100,-100,-100,-59,-80,-100,-60,-79,-100,-100,-70,-100,-100,-100,-100,-68,-59,-75,-100,-69,-70,-65,-78,-71,-100,-100,-77,-72,-58,-100,-100,-68,-65,-100,-78,-76,-68,-100,-64,-74,-79,-75,-100,-100,-66,-78,-77,-100,-79,-100,-48,-66,-68
1662468895.174739,-63,-63,-100,-100,-76,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-70,-100,-100,-100,-73,-79,-100,-73,-100,-100,-100,-100,-60,-100,-100,-100,-74,-73,-77,-100,-75,-77,-72,-78,-75,-100,-62,-77,-100,-75,-100,-100,-63,-71,-100,-78,-78,-76,-100,-66,-77,-78,-75,-100,-100,-63,-100,-75,-100,-78,-100,-48,-64,-75
1662468896.174939,-64,-63,-100,-100,-78,-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-66,-100,-100,-100,-74,-79,-100,-72,-100,-100,-100,-100,-65,-100,-100,-100,-67,-75,-76,-100,-66,-77,-66,-78,-75,-100,-66,-100,-100,-72,-100,-100,-61,-66,-100,-78,-80,-67,-100,-65,-74,-78,-100,-100,-100,-62,-100,-75,-100,-78,-100,-48,-60,-66
1662468897.174831,-69,-57,-100,-100,-76,-100,-79,-77,-100,-100,-100,-100,-78,-100,-75,-100,-100,-100,-100,-100,-100,-69,-100,-75,-100,-100,-100,-77,-75,-100,-76,-73,-100,-100,-100,-70,-80,-100,-100,-100,-76,-100,-78,-76,-100,-77,-100,-74,-100,-70,-100,-100,-77,-100,-100,-57,-75,-100,-75,-76,-77,-41,-78,-78,-80,-100,-100,-100,-57,-100,-78,-100,-77,-100,-100,-57,-78
1662468898.175042,-100,-77,-74,-100,-80,-100,-76,-100,-100,-76,-100,-100,-79,-100,-79,-78,-100,-77,-77,-100,-100,-100,-100,-65,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-100,-68,-71,-78,-100,-71,-74,-68,-78,-65,-100,-100,-76,-76,-72,-100,-100,-70,-67,-100,-100,-77,-72,-100,-67,-81,-100,-75,-100,-100,-71,-78,-100,-100,-100,-100,-48,-75,-69
