00:24:6C:26:87:**,00:24:6C:26:89:**,00:24:6C:26:8B:**,00:24:6C:2D:17:**,00:24:6C:2D:1A:**,04:92:26:53:B7:**,08:36:C9:8E:F4:**,30:87:D9:31:54:**,30:87:D9:31:55:**,30:87:D9:31:59:**,30:87:D9:31:5B:**,30:87:D9:31:5C:**,30:87:D9:31:61:**,30:87:D9:31:72:**,30:87:D9:31:76:**,30:87:D9:31:77:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:7E:**,30:87:D9:31:7F:**,30:87:D9:31:81:**,30:87:D9:31:82:**,30:87:D9:31:89:**,30:87:D9:31:95:**,30:87:D9:31:97:**,30:87:D9:31:99:**,30:87:D9:31:9A:**,30:87:D9:31:F0:**,30:87:D9:31:FC:**,30:87:D9:32:06:**,30:87:D9:32:38:**,30:87:D9:71:54:**,30:87:D9:71:55:**,30:87:D9:71:58:**,30:87:D9:71:59:**,30:87:D9:71:5B:**,30:87:D9:71:5C:**,30:87:D9:71:61:**,30:87:D9:71:72:**,30:87:D9:71:76:**,30:87:D9:71:77:**,30:87:D9:71:7C:**,30:87:D9:71:7D:**,30:87:D9:71:7E:**,30:87:D9:71:7F:**,30:87:D9:71:81:**,30:87:D9:71:82:**,30:87:D9:71:89:**,30:87:D9:71:95:**,30:87:D9:71:97:**,30:87:D9:71:99:**,30:87:D9:71:9A:**,30:87:D9:71:F0:**,30:87:D9:71:FC:**,30:87:D9:72:06:**,30:87:D9:72:38:**,30:87:D9:B1:54:**,30:87:D9:B1:55:**,30:87:D9:B1:59:**,30:87:D9:B1:5B:**,30:87:D9:B1:5C:**,30:87:D9:B1:76:**,30:87:D9:B1:77:**,30:87:D9:B1:7C:**,30:87:D9:B1:7D:**,30:87:D9:B1:7E:**,30:87:D9:B1:7F:**,30:87:D9:B1:81:**,30:87:D9:B1:82:**,30:87:D9:B1:89:**,30:87:D9:B1:95:**,30:87:D9:B1:97:**,30:87:D9:B1:99:**,30:87:D9:B1:9A:**,30:87:D9:B1:F0:**,30:87:D9:B1:FC:**,30:87:D9:B2:06:**,30:87:D9:B2:38:**,30:87:D9:F1:54:**,30:87:D9:F1:55:**,30:87:D9:F1:59:**,30:87:D9:F1:5B:**,30:87:D9:F1:76:**,30:87:D9:F1:77:**,30:87:D9:F1:7C:**,30:87:D9:F1:7D:**,30:87:D9:F1:7E:**,30:87:D9:F1:7F:**,30:87:D9:F1:81:**,30:87:D9:F1:82:**,30:87:D9:F1:89:**,30:87:D9:F1:95:**,30:87:D9:F1:97:**,30:87:D9:F1:99:**,30:87:D9:F1:9A:**,30:87:D9:F1:F0:**,30:87:D9:F1:FC:**,30:87:D9:F2:06:**,30:87:D9:F2:38:**,34:97:F6:6B:EB:**,78:32:1B:CC:37:**,78:D2:94:7F:EB:**,A8:5E:45:1B:B8:**,B0:6E:BF:3B:A8:**,E4:F0:42:E0:FB:**,timestamp,x,z
-78,-100.0,-79.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77,-100.0,-100,-100.0,-100.0,-100,-100,-77,-76,-100,-74.0,-100.0,-100.0,-81.0,-100.0,-60,-66.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-77,-100.0,-100,-100.0,-100.0,-100,-82,-78,-75,-100,-75.0,-40,-100,-79,-100.0,-61,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77,-100.0,-100.0,-100.0,-100.0,-100,-100,-77,-75,-100,-74.0,-100.0,-100.0,-79,-100.0,-61,-68.0,-100.0,-100.0,-100.0,-100.0,-74,-100.0,-100.0,-100.0,-100.0,-100,-100,-73,-76,-100,-77.0,-100.0,-100.0,-78,-100.0,-60,-66.0,-81,-100.0,-100.0,-100.0,-81.0,-100.0,1662467929,7.3133984,20.3627014
-78,-100.0,-74.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100,-100.0,-100.0,-100,-75,-77,-75,-100,-68.0,-100.0,-100.0,-81.0,-100.0,-64,-66.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-67,-100.0,-100,-100.0,-100.0,-100,-74,-78,-75,-100,-66.0,-40,-100,-79,-100.0,-64,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68,-100.0,-100.0,-100.0,-100.0,-100,-76,-75,-75,-100,-65.0,-100.0,-100.0,-100,-100.0,-64,-66.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100,-76,-78,-74,-100,-65.0,-100.0,-100.0,-78,-100.0,-63,-66.0,-77,-100.0,-100.0,-100.0,-77.0,-100.0,1662467930,7.3258867,20.3638191
-78,-100.0,-74.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72,-100.0,-100,-100.0,-100.0,-100,-75,-77,-75,-100,-72.0,-100.0,-100.0,-81.0,-100.0,-59,-70.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-72,-100.0,-100,-100.0,-100.0,-100,-74,-78,-75,-100,-71.0,-40,-100,-79,-100.0,-71,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100,-76,-79,-75,-100,-72.0,-100.0,-100.0,-79,-100.0,-71,-73.0,-100.0,-100.0,-100.0,-100.0,-68,-100.0,-100.0,-100.0,-100.0,-100,-76,-78,-74,-100,-72.0,-100.0,-100.0,-78,-100.0,-59,-66.0,-81,-100.0,-100.0,-100.0,-77.0,-100.0,1662467931,7.3233385,20.3639908
-77,-100.0,-77.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100,-100.0,-100.0,-100,-100,-74,-79,-100,-76.0,-100.0,-100.0,-81.0,-100.0,-59,-67.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-69,-100.0,-100,-100.0,-80.0,-100,-82,-100,-78,-100,-78.0,-40,-100,-79,-100.0,-58,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72,-100.0,-100.0,-100.0,-79.0,-100,-100,-100,-77,-100,-77.0,-100.0,-100.0,-79,-100.0,-60,-77.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100,-100,-78,-77,-100,-77.0,-100.0,-100.0,-78,-100.0,-58,-65.0,-70,-100.0,-100.0,-100.0,-82.0,-100.0,1662467932,7.322381,20.3626099
-100,-100.0,-74.0,-100.0,-86,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-61.0,-48,-100.0,-52,-67.0,-100.0,-100,-100,-100,-74,-100,-77.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-80.0,-85,-100.0,-100.0,-63,-47,-61,-56,-100.0,-52,-67.0,-100.0,-71,-100,-100,-73,-100,-80.0,-55,-81,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49,-100.0,-100.0,-61.0,-100.0,-100,-100,-100,-72,-100,-80.0,-48.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-49,-100.0,-100.0,-61.0,-100.0,-100,-100,-100,-74,-100,-79.0,-47.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467933,7.320014,20.3652382
-100,-100.0,-74.0,-100.0,-86,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-61.0,-48,-100.0,-52,-66.0,-100.0,-100,-100,-100,-73,-100,-80.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-80.0,-85,-100.0,-100.0,-63,-47,-61,-56,-100.0,-52,-66.0,-100.0,-71,-100,-100,-68,-100,-79.0,-55,-81,-100,-100.0,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100.0,-60.0,-100.0,-100,-100,-100,-72,-100,-81.0,-48.0,-100.0,-100,-100.0,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-100.0,-60.0,-100.0,-100,-100,-100,-68,-100,-78.0,-47.0,-100.0,-100,-100.0,-78,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467934,7.3239832,20.3640003
-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-100,-70.0,-100.0,-100,-80,-100,-79,-100,-77.0,-100.0,-100.0,-100.0,-100.0,-74,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-56,-100.0,-100,-69.0,-100.0,-100,-100,-100,-77,-100,-78.0,-45,-100,-79,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-69.0,-100.0,-100,-100,-100,-77,-100,-77.0,-100.0,-100.0,-100,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-62.0,-100.0,-100,-79,-100,-78,-80,-77.0,-100.0,-100.0,-80,-100.0,-76,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467935,7.3232574,20.3668671
-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100,-74.0,-100.0,-100,-100,-100,-100,-78,-74.0,-100.0,-100.0,-77.0,-75.0,-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-57,-100.0,-100,-70.0,-100.0,-100,-100,-100,-100,-76,-74.0,-45,-100,-80,-72.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-74.0,-100.0,-100,-100,-100,-100,-76,-73.0,-100.0,-100.0,-78,-74.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-72.0,-100.0,-100,-100,-100,-100,-76,-73.0,-100.0,-100.0,-77,-73.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-74.0,-100.0,1662467936,7.3137503,20.3637714
-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100,-78.0,-100.0,-100,-100,-100,-100,-77,-76.0,-100.0,-100.0,-78.0,-69.0,-77,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-58,-100.0,-100,-73.0,-100.0,-100,-100,-100,-100,-76,-74.0,-45,-100,-78,-72.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100.0,-73.0,-100.0,-100,-100,-100,-100,-76,-72.0,-100.0,-100.0,-78,-71.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-75.0,-100.0,-100,-100,-100,-100,-74,-73.0,-100.0,-100.0,-77,-72.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-74.0,-100.0,1662467937,7.3198185,20.3645267
-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-100,-64.0,-100.0,-100,-80,-100,-79,-100,-77.0,-100.0,-100.0,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-56,-100.0,-100,-63.0,-100.0,-100,-100,-100,-78,-100,-73.0,-45,-100,-81,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-100.0,-64.0,-100.0,-100,-100,-100,-80,-100,-74.0,-100.0,-100.0,-100,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-64.0,-100.0,-100,-79,-100,-78,-80,-77.0,-100.0,-100.0,-80,-100.0,-75,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467938,7.3229561,20.3636494
-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-100,-64.0,-100.0,-100,-100,-100,-100,-78,-76.0,-100.0,-100.0,-78.0,-69.0,-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-55,-100.0,-100,-62.0,-100.0,-100,-100,-100,-100,-78,-74.0,-45,-100,-78,-72.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-100.0,-64.0,-100.0,-100,-100,-100,-100,-75,-72.0,-100.0,-100.0,-78,-71.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-65.0,-100.0,-100,-100,-100,-100,-77,-72.0,-100.0,-100.0,-77,-70.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-74.0,-100.0,1662467939,7.3205061,20.3621368
-78,-100.0,-74.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100,-100.0,-100.0,-100,-75,-77,-75,-100,-68.0,-100.0,-100.0,-81.0,-100.0,-61,-70.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-72,-100.0,-100,-100.0,-100.0,-100,-74,-78,-75,-100,-66.0,-40,-100,-79,-100.0,-63,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100,-76,-75,-75,-100,-68.0,-100.0,-100.0,-100,-100.0,-61,-69.0,-100.0,-100.0,-100.0,-100.0,-70,-100.0,-100.0,-100.0,-100.0,-100,-76,-78,-74,-100,-65.0,-100.0,-100.0,-78,-100.0,-62,-67.0,-77,-100.0,-100.0,-100.0,-77.0,-100.0,1662467940,7.317421,20.3664627
-100,-100.0,-64.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100,-77.0,-100.0,-100,-69,-100,-76,-100,-61.0,-100.0,-100.0,-77.0,-100.0,-64,-67.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-68,-100.0,-100,-78.0,-100.0,-100,-70,-100,-73,-100,-62.0,-45,-100,-78,-100.0,-66,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69,-100.0,-100.0,-75.0,-100.0,-100,-77,-100,-78,-100,-62.0,-100.0,-100.0,-78,-100.0,-66,-67.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100.0,-78.0,-100.0,-100,-77,-100,-76,-100,-62.0,-100.0,-100.0,-77,-100.0,-66,-67.0,-100,-100.0,-100.0,-100.0,-77.0,-100.0,1662467941,7.3150969,20.3616886
-100,-100.0,-71.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100,-76.0,-100.0,-100,-78,-100,-100,-79,-64.0,-100.0,-100.0,-77.0,-100.0,-69,-77.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-59,-100.0,-100,-77.0,-100.0,-76,-78,-100,-74,-100,-64.0,-45,-100,-79,-100.0,-71,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-76.0,-100.0,-100,-78,-100,-76,-100,-65.0,-100.0,-100.0,-77,-100.0,-70,-77.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100.0,-76.0,-100.0,-100,-78,-100,-76,-100,-64.0,-100.0,-100.0,-77,-100.0,-68,-76.0,-100,-100.0,-100.0,-100.0,-78.0,-100.0,1662467942,7.318409,20.3656464
-77,-100.0,-79.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76,-100.0,-100,-100.0,-100.0,-100,-100,-77,-77,-100,-74.0,-100.0,-100.0,-81.0,-100.0,-58,-70.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-73,-100.0,-100,-100.0,-80.0,-100,-82,-78,-75,-100,-75.0,-40,-100,-79,-100.0,-63,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77,-100.0,-100.0,-100.0,-79.0,-100,-100,-76,-75,-100,-74.0,-100.0,-100.0,-79,-100.0,-59,-73.0,-100.0,-100.0,-100.0,-100.0,-74,-100.0,-100.0,-100.0,-100.0,-100,-100,-73,-77,-100,-77.0,-100.0,-100.0,-78,-100.0,-64,-64.0,-81,-100.0,-100.0,-100.0,-81.0,-100.0,1662467943,7.3207493,20.3640022
-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100,-69.0,-80.0,-100,-80,-100,-76,-78,-74.0,-100.0,-100.0,-79.0,-71.0,-73,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-54,-100.0,-100,-70.0,-78.0,-100,-100,-100,-77,-79,-73.0,-45,-100,-81,-72.0,-73,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-69.0,-78.0,-100,-80,-100,-77,-75,-74.0,-100.0,-100.0,-77,-74.0,-73,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-69.0,-100.0,-100,-78,-100,-78,-80,-77.0,-100.0,-100.0,-80,-76.0,-74,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467944,7.3197365,20.365778
-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100,-64.0,-100.0,-100,-100,-100,-78,-100,-69.0,-100.0,-100.0,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-54,-100.0,-100,-70.0,-80.0,-100,-100,-100,-78,-100,-68.0,-45,-100,-100,-100.0,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100.0,-70.0,-100.0,-100,-100,-100,-78,-100,-78.0,-100.0,-100.0,-100,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-70.0,-100.0,-100,-100,-100,-78,-100,-79.0,-100.0,-100.0,-100,-100.0,-78,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467945,7.3163366,20.3623161
-100,-100.0,-66.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100,-76.0,-100.0,-100,-72,-100,-75,-100,-63.0,-100.0,-100.0,-100.0,-100.0,-66,-68.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-67,-100.0,-100,-76.0,-100.0,-100,-70,-100,-73,-100,-62.0,-45,-100,-79,-100.0,-70,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67,-100.0,-100.0,-78.0,-100.0,-100,-72,-100,-75,-100,-62.0,-100.0,-100.0,-79,-100.0,-71,-76.0,-100.0,-100.0,-100.0,-100.0,-67,-100.0,-100.0,-77.0,-100.0,-100,-72,-100,-74,-100,-64.0,-100.0,-100.0,-79,-100.0,-71,-70.0,-100,-100.0,-100.0,-100.0,-82.0,-100.0,1662467946,7.3217726,20.3645668
-78,-100.0,-74.0,-100.0,-57,-81.0,-100.0,-100.0,-87.0,-74.0,-100.0,-100.0,-74.0,-100.0,-74,-78.0,-44,-100.0,-78.0,-100,-75,-81,-77,-100,-69.0,-100.0,-57.0,-100.0,-100.0,-67,-72.0,-100.0,-87.0,-79,-75.0,-100.0,-100,-72,-64,-70,-77.0,-44,-100.0,-79.0,-52,-74,-78,-77,-100,-67.0,-49,-57,-100,-100.0,-68,-75.0,-72.0,-100.0,-100.0,-100.0,-100.0,-74,-100.0,-39.0,-100.0,-78.0,-100,-76,-74,-76,-100,-67.0,-100.0,-100.0,-100,-100.0,-63,-72.0,-71.0,-100.0,-100.0,-100.0,-75,-100.0,-40.0,-100.0,-100.0,-51,-76,-75,-76,-100,-67.0,-100.0,-57.0,-100,-100.0,-63,-70.0,-81,-100.0,-64.0,-100.0,-81.0,-100.0,1662467947,7.3201313,20.3648872
-100,-100.0,-71.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100,-76.0,-100.0,-100,-78,-100,-100,-79,-65.0,-100.0,-100.0,-77.0,-100.0,-69,-77.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-57,-100.0,-100,-77.0,-100.0,-78,-78,-100,-100,-100,-64.0,-45,-100,-79,-100.0,-69,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100.0,-76.0,-100.0,-100,-78,-100,-100,-100,-65.0,-100.0,-100.0,-100,-100.0,-70,-77.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-76.0,-100.0,-100,-78,-100,-100,-100,-64.0,-100.0,-100.0,-100,-100.0,-68,-76.0,-100,-100.0,-100.0,-100.0,-77.0,-100.0,1662467948,7.317668,20.3630619
-75,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59,-100.0,-100,-76.0,-100.0,-78,-100,-100,-100,-77,-75.0,-100.0,-100.0,-100.0,-72.0,-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-59,-100.0,-100,-64.0,-100.0,-78,-80,-100,-100,-75,-74.0,-45,-100,-100,-71.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59,-100.0,-100.0,-76.0,-100.0,-79,-100,-100,-100,-77,-74.0,-100.0,-100.0,-100,-72.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-75.0,-100.0,-79,-100,-100,-100,-76,-74.0,-100.0,-100.0,-100,-73.0,-75,-100.0,-100,-100.0,-100.0,-100.0,-76.0,-100.0,1662467949,7.3221016,20.3646049
-100,-100.0,-66.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67,-100.0,-100,-77.0,-100.0,-100,-69,-100,-76,-100,-72.0,-100.0,-100.0,-77.0,-100.0,-68,-73.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-66,-100.0,-100,-78.0,-100.0,-100,-70,-100,-73,-100,-62.0,-45,-100,-78,-100.0,-65,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-75.0,-100.0,-100,-77,-100,-74,-100,-64.0,-100.0,-100.0,-78,-100.0,-67,-72.0,-100.0,-100.0,-100.0,-100.0,-67,-100.0,-100.0,-78.0,-100.0,-100,-77,-100,-76,-100,-63.0,-100.0,-100.0,-77,-100.0,-66,-70.0,-100,-100.0,-100.0,-100.0,-77.0,-100.0,1662467950,7.3142347,20.3639183
-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100,-71.0,-100.0,-100,-77,-100,-100,-100,-77.0,-100.0,-100.0,-77.0,-81.0,-76,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-58,-100.0,-100,-71.0,-100.0,-100,-100,-100,-77,-100,-79.0,-45,-100,-77,-100.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-71.0,-100.0,-100,-100,-100,-78,-100,-80.0,-100.0,-100.0,-100,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100.0,-70.0,-100.0,-100,-78,-100,-78,-77,-78.0,-100.0,-100.0,-100,-100.0,-75,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467951,7.3232861,20.3661613
-100,-100.0,-74.0,-100.0,-86,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-61.0,-51,-100.0,-52,-67.0,-100.0,-100,-100,-100,-70,-100,-78.0,-100.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-80.0,-85,-100.0,-100.0,-63,-47,-61,-57,-100.0,-52,-67.0,-100.0,-71,-100,-100,-74,-100,-77.0,-55,-81,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51,-100.0,-100.0,-61.0,-100.0,-100,-100,-100,-74,-100,-80.0,-48.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-51,-100.0,-100.0,-61.0,-100.0,-100,-100,-100,-69,-100,-79.0,-47.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467952,7.3128271,20.3607025
-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100,-72.0,-100.0,-100,-77,-100,-79,-100,-68.0,-100.0,-100.0,-77.0,-81.0,-76,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-54,-100.0,-100,-74.0,-80.0,-100,-100,-100,-81,-100,-80.0,-45,-100,-77,-100.0,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-73.0,-100.0,-100,-100,-100,-78,-100,-67.0,-100.0,-100.0,-100,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-72.0,-100.0,-100,-78,-100,-79,-77,-68.0,-100.0,-100.0,-100,-100.0,-77,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467953,7.3176632,20.3656254
-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51,-100.0,-100,-66.0,-100.0,-100,-100,-100,-77,-100,-69.0,-100.0,-100.0,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-52,-100.0,-100,-65.0,-100.0,-100,-100,-100,-79,-100,-68.0,-45,-100,-100,-100.0,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100.0,-66.0,-100.0,-100,-100,-100,-78,-100,-78.0,-100.0,-100.0,-100,-100.0,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-51,-100.0,-100.0,-65.0,-100.0,-100,-100,-100,-79,-100,-69.0,-100.0,-100.0,-100,-100.0,-78,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467954,7.3213501,20.3666153
-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-100,-65.0,-100.0,-100,-100,-100,-77,-100,-69.0,-100.0,-100.0,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-56,-100.0,-100,-65.0,-100.0,-100,-100,-100,-79,-100,-68.0,-45,-100,-100,-100.0,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-64.0,-100.0,-100,-100,-100,-78,-100,-69.0,-100.0,-100.0,-100,-100.0,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-56,-100.0,-100.0,-65.0,-100.0,-100,-100,-100,-79,-100,-69.0,-100.0,-100.0,-100,-100.0,-78,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662467955,7.315033,20.3663139
