timestamp,30:87:D9:B1:7E:**,30:87:D9:F1:7E:**,30:87:D9:F1:76:**,30:87:D9:F2:38:**,30:87:D9:B1:82:**,30:87:D9:31:97:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:81:**,30:87:D9:31:7C:**,30:87:D9:B1:FC:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:81:**,30:87:D9:B1:89:**,30:87:D9:72:38:**,30:87:D9:71:61:**,30:87:D9:71:5C:**,30:87:D9:B2:06:**,30:87:D9:71:99:**,00:24:6C:26:87:**,30:87:D9:72:06:**,30:87:D9:31:81:**,30:87:D9:F1:F0:**,30:87:D9:F2:06:**,30:87:D9:31:F0:**,30:87:D9:B1:7D:**,30:87:D9:31:95:**,30:87:D9:71:7D:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:71:F0:**,30:87:D9:B1:81:**,30:87:D9:B1:76:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,34:97:F6:6B:EB:**,30:87:D9:F1:7D:**,30:87:D9:B1:97:**,30:87:D9:71:95:**,30:87:D9:B1:F0:**,00:24:6C:2D:1A:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:B1:95:**,30:87:D9:71:7E:**,30:87:D9:71:58:**,30:87:D9:F1:95:**,30:87:D9:71:72:**,78:32:1B:CC:37:**,30:87:D9:71:7F:**,30:87:D9:31:89:**,E4:F0:42:E0:FB:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:97:**,30:87:D9:31:76:**,30:87:D9:71:9A:**,30:87:D9:F1:82:**,B0:6E:BF:3B:A8:**,30:87:D9:71:76:**,30:87:D9:31:7D:**,30:87:D9:31:82:**,30:87:D9:31:FC:**,30:87:D9:32:38:**,30:87:D9:F1:FC:**,30:87:D9:71:82:**
1662467395.165277,-100,-100,-67,-80,-100,-72,-73,-100,-100,-100,-100,-76,-79,-100,-79,-100,-100,-100,-72,-45,-78,-72,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-68,-71,-76,-100,-100,-73,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-73,-73,-66,-100,-100,-79,-67,-100,-100,-100,-81,-100,-100
1662467396.165919,-100,-100,-67,-80,-100,-65,-72,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-71,-45,-78,-72,-100,-100,-72,-100,-100,-100,-100,-81,-71,-100,-100,-66,-77,-77,-100,-100,-65,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-66,-70,-67,-100,-100,-78,-66,-100,-100,-100,-81,-100,-100
1662467397.165642,-100,-100,-75,-73,-76,-76,-63,-100,-100,-100,-77,-100,-69,-100,-74,-67,-100,-100,-63,-45,-79,-63,-79,-81,-62,-100,-100,-100,-100,-75,-100,-100,-100,-76,-77,-100,-78,-100,-74,-100,-100,-61,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-77,-72,-73,-76,-100,-79,-77,-76,-100,-76,-100,-73,-100,-77
1662467398.165570,-79,-78,-53,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-59,-100,-100,-100,-100,-54,-72,-100,-100,-60,-75,-100,-100,-79,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-54,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467399.165119,-100,-100,-62,-68,-100,-70,-66,-100,-77,-100,-100,-100,-75,-78,-75,-74,-100,-100,-65,-45,-100,-65,-77,-76,-65,-76,-100,-100,-100,-77,-100,-76,-79,-63,-69,-100,-100,-100,-61,-100,-72,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-70,-61,-64,-100,-100,-81,-62,-100,-100,-100,-74,-100,-100
1662467400.165291,-100,-100,-76,-69,-77,-68,-62,-100,-100,-100,-77,-100,-69,-100,-78,-74,-100,-100,-63,-45,-79,-62,-77,-81,-63,-100,-100,-100,-100,-80,-100,-100,-100,-75,-77,-100,-100,-100,-69,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-77,-74,-66,-76,-100,-79,-77,-74,-100,-76,-100,-75,-100,-77
1662467401.165280,-100,-100,-51,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-59,-64,-100,-100,-100,-52,-81,-100,-100,-58,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-78,-100,-64,-79,-100,-51,-100,-100,-100,-52,-58,-100,-100,-100,-100,-100
1662467402.165158,-100,-100,-62,-74,-100,-61,-68,-100,-74,-100,-100,-100,-77,-79,-75,-74,-100,-100,-65,-45,-100,-65,-78,-78,-67,-79,-100,-100,-100,-77,-100,-78,-73,-62,-72,-100,-100,-100,-62,-100,-77,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-63,-63,-63,-100,-100,-76,-64,-100,-100,-100,-74,-100,-100
1662467403.165112,-100,-100,-53,-100,-100,-66,-78,-100,-81,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-40,-100,-74,-100,-100,-76,-100,-68,-100,-69,-78,-100,-100,-100,-53,-76,-100,-100,-69,-66,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-79,-75,-76,-53,-100,-100,-80,-53,-68,-100,-100,-100,-100,-100
1662467404.165745,-100,-80,-54,-100,-100,-77,-81,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-74,-40,-100,-83,-77,-79,-75,-81,-71,-77,-75,-74,-62,-77,-78,-54,-75,-77,-100,-71,-77,-77,-79,-77,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-79,-81,-76,-55,-75,-100,-80,-57,-70,-100,-73,-78,-72,-100
1662467405.165406,-100,-100,-66,-80,-100,-67,-68,-100,-77,-100,-100,-76,-79,-77,-77,-74,-100,-100,-72,-45,-76,-71,-80,-74,-70,-75,-100,-78,-100,-75,-77,-78,-76,-65,-70,-77,-100,-100,-74,-100,-75,-70,-100,-100,-80,-100,-100,-100,-100,-100,-75,-78,-100,-74,-65,-73,-65,-100,-100,-80,-65,-100,-100,-78,-78,-78,-100
1662467406.165377,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-75,-100,-69,-100,-70,-78,-100,-100,-100,-54,-78,-100,-100,-70,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-53,-100,-100,-100,-54,-69,-100,-100,-100,-100,-100
1662467407.165072,-100,-100,-63,-80,-100,-66,-71,-100,-77,-100,-100,-76,-79,-77,-100,-74,-100,-100,-70,-45,-76,-68,-80,-74,-70,-75,-100,-78,-100,-100,-77,-100,-76,-62,-69,-77,-100,-100,-65,-100,-75,-74,-100,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-74,-65,-66,-62,-100,-100,-78,-61,-100,-100,-78,-78,-78,-100
1662467408.165069,-81,-80,-53,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-70,-100,-70,-77,-100,-100,-100,-53,-72,-100,-100,-70,-75,-100,-100,-79,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-76,-54,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467409.165265,-100,-100,-77,-66,-100,-77,-61,-100,-100,-100,-100,-100,-66,-100,-68,-65,-100,-100,-62,-45,-100,-61,-100,-100,-62,-100,-100,-100,-100,-78,-100,-100,-100,-76,-79,-100,-78,-100,-77,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-77,-69,-77,-100,-100,-77,-75,-100,-72,-100,-67,-100,-100
1662467410.165015,-100,-100,-71,-69,-77,-73,-62,-100,-100,-100,-77,-100,-69,-100,-78,-71,-100,-100,-62,-45,-79,-62,-77,-81,-61,-100,-100,-100,-100,-76,-100,-100,-100,-69,-74,-100,-100,-100,-69,-100,-100,-64,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-68,-66,-69,-100,-79,-77,-66,-100,-76,-100,-69,-100,-77
1662467411.164940,-100,-100,-64,-73,-100,-62,-66,-100,-78,-100,-100,-100,-73,-78,-77,-74,-100,-100,-68,-45,-100,-67,-80,-75,-67,-75,-100,-100,-100,-75,-100,-78,-77,-65,-69,-100,-100,-100,-62,-100,-75,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-62,-62,-65,-100,-100,-80,-65,-100,-100,-100,-74,-100,-100
1662467412.165432,-100,-80,-55,-100,-100,-77,-81,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-74,-40,-100,-83,-77,-79,-75,-81,-64,-77,-70,-78,-62,-77,-78,-55,-75,-77,-100,-64,-77,-77,-79,-77,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-79,-81,-76,-53,-75,-100,-80,-54,-63,-100,-73,-78,-72,-100
1662467413.165310,-80,-79,-46,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-60,-67,-100,-100,-100,-46,-76,-100,-100,-61,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-80,-100,-79,-76,-76,-47,-100,-100,-100,-46,-60,-100,-100,-100,-100,-100
1662467414.164968,-100,-80,-53,-100,-100,-78,-89,-47,-77,-45,-72,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-83,-77,-79,-77,-81,-63,-77,-70,-100,-79,-77,-78,-52,-74,-77,-100,-64,-77,-77,-79,-79,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-78,-68,-54,-75,-100,-80,-55,-63,-100,-73,-78,-72,-100
1662467415.165559,-100,-100,-56,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-74,-100,-100,-76,-100,-66,-100,-65,-78,-100,-100,-100,-56,-77,-100,-100,-64,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-57,-100,-100,-100,-56,-64,-100,-100,-100,-100,-100
1662467416.165045,-100,-100,-53,-100,-100,-66,-78,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-74,-81,-69,-77,-69,-79,-100,-77,-100,-53,-76,-100,-100,-69,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-77,-75,-76,-53,-100,-100,-80,-53,-69,-100,-73,-78,-72,-100
1662467417.165015,-100,-80,-58,-100,-100,-79,-89,-47,-77,-45,-74,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-90,-77,-79,-100,-81,-74,-77,-76,-100,-79,-80,-78,-57,-74,-77,-100,-73,-79,-76,-78,-78,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-79,-71,-60,-75,-100,-77,-60,-73,-100,-72,-100,-75,-100
1662467418.165335,-79,-78,-53,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-70,-100,-100,-100,-100,-70,-100,-69,-77,-100,-100,-100,-53,-71,-100,-100,-70,-75,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-77,-54,-100,-100,-100,-54,-70,-100,-100,-100,-100,-100
1662467419.165143,-80,-79,-44,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-63,-100,-62,-67,-100,-100,-100,-44,-75,-100,-100,-61,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-68,-100,-76,-76,-76,-45,-100,-100,-100,-45,-63,-100,-100,-100,-100,-100
1662467420.164981,-100,-100,-67,-73,-78,-76,-62,-100,-100,-100,-77,-100,-73,-100,-75,-71,-100,-100,-62,-45,-79,-63,-79,-81,-63,-100,-100,-100,-100,-76,-100,-100,-100,-67,-77,-100,-78,-100,-74,-100,-100,-66,-79,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-75,-75,-73,-70,-100,-80,-77,-69,-100,-76,-100,-71,-100,-77
1662467421.165217,-100,-100,-47,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-79,-100,-100,-100,-46,-79,-100,-100,-61,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-75,-100,-79,-79,-100,-47,-100,-100,-100,-47,-61,-100,-100,-100,-100,-100
1662467422.164977,-100,-100,-64,-73,-70,-62,-64,-100,-74,-100,-100,-100,-75,-79,-75,-74,-100,-100,-66,-45,-100,-65,-72,-78,-65,-79,-100,-100,-100,-77,-100,-78,-73,-65,-74,-100,-100,-100,-64,-100,-77,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-62,-60,-65,-100,-73,-76,-66,-100,-100,-100,-73,-100,-71
1662467423.165258,-100,-100,-71,-74,-77,-73,-65,-100,-100,-100,-77,-100,-69,-100,-78,-71,-100,-100,-64,-45,-79,-62,-77,-81,-64,-100,-100,-100,-100,-76,-100,-100,-100,-74,-74,-100,-100,-100,-67,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-72,-76,-68,-100,-79,-77,-74,-100,-76,-100,-69,-100,-77
1662467424.165332,-100,-80,-54,-100,-100,-77,-84,-47,-78,-45,-74,-78,-100,-75,-100,-100,-59,-80,-100,-40,-100,-84,-77,-79,-100,-80,-100,-75,-78,-100,-79,-80,-77,-54,-74,-77,-100,-100,-77,-77,-78,-78,-76,-100,-76,-100,-80,-77,-49,-87,-71,-100,-85,-100,-77,-65,-58,-75,-100,-78,-59,-100,-100,-73,-100,-74,-100
1662467425.165357,-100,-100,-76,-71,-77,-76,-65,-100,-100,-100,-77,-100,-66,-100,-78,-66,-100,-100,-65,-45,-79,-66,-79,-81,-66,-100,-100,-100,-100,-76,-100,-100,-100,-77,-74,-100,-78,-100,-76,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-72,-76,-76,-100,-79,-75,-75,-100,-76,-100,-68,-100,-77
1662467426.165165,-80,-100,-45,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-62,-68,-100,-100,-100,-44,-78,-100,-100,-62,-75,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-70,-76,-76,-44,-100,-100,-100,-45,-63,-100,-100,-100,-100,-100
1662467427.165642,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-61,-67,-100,-100,-100,-46,-78,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-45,-100,-100,-100,-46,-61,-100,-100,-100,-100,-100
1662467429.767805,-79,-78,-52,-100,-100,-78,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-60,-100,-59,-77,-100,-100,-100,-53,-71,-100,-100,-57,-75,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-77,-53,-100,-100,-100,-53,-58,-100,-100,-100,-100,-100
1662467430.269659,-100,-100,-58,-100,-100,-74,-79,-100,-78,-100,-75,-100,-100,-77,-100,-100,-100,-100,-100,-45,-100,-78,-78,-100,-100,-100,-100,-77,-100,-100,-79,-100,-76,-57,-75,-80,-100,-100,-73,-76,-79,-76,-77,-100,-77,-100,-100,-75,-100,-100,-78,-80,-100,-79,-72,-72,-58,-100,-100,-77,-57,-100,-100,-74,-100,-74,-100
1662467431.270179,-100,-100,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-65,-100,-65,-67,-100,-100,-100,-48,-78,-100,-100,-65,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-69,-76,-100,-49,-100,-100,-100,-49,-65,-100,-100,-100,-100,-100
1662467432.269669,-79,-78,-52,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-70,-100,-100,-100,-100,-59,-100,-60,-77,-100,-100,-100,-53,-71,-100,-100,-59,-75,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-77,-53,-100,-100,-100,-53,-60,-100,-100,-100,-100,-100
1662467433.269626,-80,-79,-52,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-60,-100,-59,-100,-100,-100,-100,-52,-72,-100,-100,-59,-79,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-53,-100,-100,-100,-52,-61,-100,-100,-100,-100,-100
1662467434.271135,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-67,-100,-100,-100,-50,-78,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-50,-100,-100,-100,-51,-60,-100,-100,-100,-100,-100
1662467435.269691,-80,-79,-52,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-60,-100,-59,-100,-100,-100,-100,-53,-71,-100,-100,-57,-79,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-52,-100,-100,-100,-52,-58,-100,-100,-100,-100,-100
1662467436.270068,-100,-100,-61,-66,-70,-69,-68,-100,-74,-100,-100,-100,-69,-73,-75,-71,-100,-100,-67,-45,-100,-68,-72,-100,-69,-100,-100,-100,-100,-77,-100,-100,-73,-63,-70,-100,-100,-100,-61,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-60,-61,-61,-100,-73,-74,-61,-100,-100,-100,-74,-100,-71
1662467437.269935,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-65,-100,-65,-76,-100,-100,-100,-48,-78,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-67,-100,-100,-49,-100,-100,-100,-49,-65,-100,-100,-100,-100,-100
1662467438.269912,-100,-100,-66,-66,-70,-63,-67,-100,-74,-100,-100,-100,-74,-73,-75,-76,-100,-100,-68,-45,-100,-65,-72,-100,-65,-100,-100,-100,-100,-77,-100,-100,-73,-67,-73,-100,-100,-100,-61,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-63,-62,-68,-100,-73,-74,-66,-100,-100,-100,-76,-100,-71
1662467439.269974,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-67,-100,-100,-100,-44,-78,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-44,-100,-100,-100,-45,-62,-100,-100,-100,-100,-100
1662467440.269525,-80,-79,-45,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-63,-78,-100,-100,-100,-45,-75,-100,-100,-62,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-78,-100,-78,-76,-76,-45,-100,-100,-100,-45,-64,-100,-100,-100,-100,-100
1662467441.269625,-79,-78,-54,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-69,-100,-69,-77,-100,-100,-100,-53,-72,-100,-100,-71,-78,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-78,-54,-100,-100,-100,-54,-68,-100,-100,-100,-100,-100
1662467442.270994,-100,-100,-67,-80,-100,-65,-71,-100,-77,-100,-100,-77,-79,-77,-100,-100,-100,-100,-70,-45,-100,-69,-100,-100,-70,-100,-100,-78,-100,-100,-71,-100,-76,-66,-70,-77,-100,-100,-71,-100,-100,-78,-100,-100,-80,-100,-100,-100,-100,-100,-76,-100,-100,-100,-64,-72,-69,-100,-100,-79,-68,-100,-100,-78,-80,-78,-100
1662467443.269996,-100,-100,-53,-100,-100,-66,-78,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-40,-100,-74,-100,-100,-76,-100,-65,-100,-69,-78,-100,-100,-100,-53,-74,-100,-100,-68,-66,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-53,-100,-100,-80,-54,-64,-100,-100,-100,-100,-100
1662467444.269632,-100,-100,-64,-73,-100,-62,-66,-100,-78,-100,-100,-100,-73,-78,-77,-74,-100,-100,-65,-45,-100,-64,-80,-75,-65,-75,-100,-100,-100,-75,-100,-78,-77,-63,-75,-100,-100,-100,-61,-100,-75,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-62,-62,-65,-100,-100,-80,-64,-100,-100,-100,-74,-100,-100
1662467445.269766,-100,-100,-75,-77,-76,-74,-65,-100,-100,-100,-77,-100,-76,-100,-78,-77,-100,-100,-66,-45,-79,-65,-77,-81,-65,-100,-100,-100,-100,-80,-100,-100,-100,-77,-79,-100,-100,-100,-73,-100,-100,-61,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-73,-72,-76,-100,-77,-77,-74,-100,-75,-100,-77,-100,-77
1662467446.270005,-100,-100,-52,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-58,-78,-100,-100,-100,-52,-79,-100,-100,-58,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-65,-79,-100,-51,-100,-100,-100,-52,-57,-100,-100,-100,-100,-100
1662467447.270983,-79,-78,-50,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-59,-100,-59,-77,-100,-100,-100,-53,-72,-100,-100,-60,-78,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-78,-53,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467448.269766,-100,-100,-66,-66,-70,-62,-66,-100,-74,-100,-100,-100,-69,-73,-75,-71,-100,-100,-66,-45,-100,-64,-72,-100,-64,-100,-100,-100,-100,-77,-100,-100,-73,-66,-70,-100,-100,-100,-62,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-62,-63,-66,-100,-73,-74,-65,-100,-100,-100,-74,-100,-71
1662467449.270038,-100,-83,-51,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-58,-66,-100,-100,-100,-52,-81,-100,-100,-57,-100,-100,-100,-100,-100,-79,-100,-82,-100,-100,-100,-100,-100,-65,-100,-64,-100,-100,-51,-100,-100,-100,-51,-57,-100,-100,-100,-100,-100
1662467450.269643,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-67,-100,-66,-78,-100,-100,-100,-54,-74,-100,-100,-68,-100,-100,-100,-74,-80,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-78,-100,-100,-54,-100,-100,-100,-54,-66,-100,-100,-100,-100,-100
1662467451.269859,-100,-80,-56,-100,-100,-77,-89,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-74,-40,-100,-83,-77,-79,-73,-81,-68,-77,-73,-78,-79,-77,-78,-56,-73,-77,-100,-69,-77,-77,-79,-79,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-81,-76,-56,-75,-100,-80,-57,-68,-100,-73,-78,-72,-100
1662467452.270253,-100,-100,-60,-81,-100,-65,-71,-100,-100,-100,-100,-75,-79,-100,-100,-100,-100,-100,-72,-45,-78,-69,-100,-100,-70,-100,-100,-100,-100,-100,-71,-100,-100,-60,-70,-76,-100,-100,-64,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-64,-68,-60,-100,-100,-79,-60,-100,-100,-100,-80,-100,-100
1662467453.270142,-100,-100,-53,-100,-100,-66,-74,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-72,-100,-100,-75,-81,-70,-77,-69,-77,-100,-77,-100,-53,-76,-100,-100,-70,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-78,-75,-76,-53,-100,-100,-80,-53,-71,-100,-73,-78,-72,-100
1662467454.270002,-100,-100,-64,-73,-70,-62,-68,-100,-74,-100,-100,-100,-75,-79,-75,-74,-100,-100,-66,-45,-100,-68,-72,-78,-69,-79,-100,-100,-100,-77,-100,-78,-73,-63,-74,-100,-100,-100,-64,-100,-77,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-66,-60,-63,-100,-73,-76,-60,-100,-100,-100,-73,-100,-71
1662467455.269729,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-58,-66,-100,-100,-100,-49,-78,-100,-100,-58,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-64,-79,-100,-48,-100,-100,-100,-49,-57,-100,-100,-100,-100,-100
1662467456.269593,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-66,-100,-65,-77,-100,-100,-100,-50,-78,-100,-100,-64,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-78,-76,-76,-50,-100,-100,-100,-51,-64,-100,-100,-100,-100,-100
1662467457.269711,-100,-100,-48,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-57,-64,-100,-100,-100,-47,-79,-100,-100,-61,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-64,-100,-77,-79,-100,-47,-100,-100,-100,-47,-57,-100,-100,-100,-100,-100
